recipe_urls,recipe_name,subheading,serves,cooking_time,difficulty,ingredients,diet,tags,description,image_url
https://www.jamieoliver.com/recipes/vegetables-recipes/sprouting-super-salad/,Sprouting super salad,"hazelnuts, carrots & sprouting seeds in an orange & honey dressing","2, or 4 as a side                                                                                                            ",40 minutes                                                    ,"Super easy                                                    
","['70 g whole unpeeled hazelnuts', '200 g chantenay carrots', '2 tablespoons maple syrup or runny honey', '1 tablespoon avocado oil', '200 g sprouting seed mix', '6 sprigs of fresh flat-leaf parsley', 'ORANGE & HONEY DRESSING', '1 small orange', '1 tablespoon avocado oil', '2 teaspoons maple syrup or runny honey']","['Dairy-freedf', 'Gluten-freegf', 'Vegetarianv', 'Dairy-freedf', 'Gluten-freegf', 'Vegetarianv']","['Jamie Magazine', 'Vegetables', 'Alfresco', 'Healthy lunch ideas', 'Healthy vegetarian recipes', 'Light meals']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/9rZw2LlbqSZAmTig2_AOS7.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/bulgur-amp-lentil-salad/,Bulgur & lentil salad,,4-6                                                                                                            ,1 hour plus infusion                                                    ,"Not too tricky                                                    
","['150 g dark bulgur wheat', '150 g green or yellow lentils', '2 cloves of garlic', '2 fresh bay leaves', '6 spring onions', '2 ripe tomatoes', '2 red peppers', '1 red onion', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh mint', '½ a bunch of fresh dill', '150 ml extra virgin olive oil', '4 tablespoons pomegranate molasses', '2 lemons', '1 teaspoon sumac']","['Veganvg', 'Vegetarianv', 'Dairy-freedf', 'Veganvg', 'Vegetarianv', 'Dairy-freedf']","['Jamie Magazine', 'Vegetables', 'Alfresco', 'Lentil', 'Sides', 'Vegetable sides']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/55239128.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-green-mango-thai-salad/,Chicken & green mango Thai salad,,"4 as a main, 6 as a starter                                                                                                            ",1 hour                                                    ,"Not too tricky                                                    
","['1 handful of unsalted peanuts', '2 x 300 g free-range chicken breasts', '1-2 carrots', '1 cucumber', '1 green mango', '1 bunch of fresh mint', '1 small red onion', '2 spring onions', '1 handful of ripe plum or cherry tomatoes', 'optional:', '1 handful of beansprouts', 'optional:', '1 handful of deep-fried beancurd', 'optional:', 'a few sprigs of fresh coriander', 'optional:', '1 fresh red chilli', 'DRESSING', '2 tablespoons fish sauce', '3 tablespoons rice wine vinegar', '1 lime', '2 tablespoons palm sugar', '1 clove of garlic', '1-2 fresh red or green Bird’s Eye chillies']",[],"['Jamie Magazine', 'Chicken', 'Alfresco', 'Dinner Party', 'Asian', 'Chicken breast']","
                                            “Recipe from Anil at Moraes of Manna at Broadway Market in London. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46258471.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/game-recipes/partridge-kyiv/,Partridge kyiv,With herby garlic butter,4                                                                                                            ,35 minutes plus chilling                                                    ,"Not too tricky                                                    
","['1 clove of garlic', '75 g unsalted butter , (at room temperature)', '½ a bunch of fresh flat-leaf parsley', '4 x 60 g skinless partridge breasts', '50 g plain flour', '2 large free-range eggs', '2 handfuls of stale breadcrumbs', 'olive oil', '1 lemon']",[],"['Jamie Magazine', 'Game', ""St. George's Day"", 'Mains']","
                                            “This might seem a bit fiddly, but it’s delicate, delicious and definitely worth it. Make the garlic butter in advance to save time – it’ll keep in the fridge for two weeks, or a couple of months in the freezer. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/46260853.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/beef-recipes/grilled-veal-with-welsh-rarebit/,Grilled veal with Welsh rarebit,,6                                                                                                            ,55 minutes                                                    ,"Not too tricky                                                    
","['3x 220 g higher-welfare veal rump steaks', '2 tablespoons olive oil', '½ a bunch of fresh thyme', 'WELSH RAREBIT', '25 g butter', '25 g plain flour', '1¼ teaspoon mustard powder', '200 ml stout', '200 g mature Cheddar cheese', '½-1 teaspoon truffle oil', '6 slices of bread', 'Worcestershire sauce']",[],"['Jamie Magazine', 'Beef', ""Father's day"", 'Dinner Party', 'Mains', 'Bread']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/46257778.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/game-recipes/game-bird-salad-with-horseradish-dressing/,Game salad recipe | Jamie Oliver recipes,,4 as a main                                                                                                            ,25 minutes                                                    ,"Super easy                                                    
","['2 bunches of watercress', 'a few sprigs of fresh thyme', '½ a ready-to-bake ciabatta', '1 tablespoon groundnut oil', '1 whole nutmeg , for grating', '200 g green beans', '2 tablespoons freshly grated horseradish', '2-3 tablespoons red wine vinegar', '3 tablespoons crème fraîche', 'extra virgin olive oil', '1 lemon', '300-400 g leftover roast pheasant and partridge']",[],"['Jamie Magazine', 'Game', 'Mains', 'Starters', 'Leftovers']","
                                            “This is made with leftover roast partridge and pheasant, but you can use any game you fancy. Duck would work well, as would roast chicken. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/4uCU1z6L4mjBo2ORgantqU.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/game-recipes/arrosto-misto/,Arrosto misto,Oozy polenta & gremolata,14                                                                                                            ,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['1 bulb of garlic', '½ a bunch of fresh thyme , (15g)', 'olive oil', '1 x 1.8 kg whole free-range chicken', '1 lemon', '1 x 2 kg duck', '1 stick of cinnamon', '½ a bunch of fresh sage , (15g)', '4 bulbs of fennel', '6 red onions', '8 sturdy sprigs of fresh rosemary', '2 pigeons', '2 partridges', '2 quails', '500 g quality sausages , in one string', '8 fresh bay leaves', '1 tablespoon plain flour', '150 ml Chianti , or other red wine', '1 x 400 g tin of quality plum tomatoes', '300 ml quality organic chicken stock', 'GREMOLATA', '2 cloves of garlic', '½ a bunch of fresh flat-leaf parsley , (15g)', '1 lemon', 'POLENTA', '250 g coarse polenta', '100 g unsalted butter', '150 g Parmesan cheese']",[],"['Chicken', 'Game', 'Christmas', 'Dinner Party', 'Italian', 'Sausage']","
                                            “This Italian blockbuster Sunday roast is a real celebration of a dish – five birds and one sausage wheel, all piled on to deliciously cheesy polenta. It’s certainly epic, but if you’re after a super-special showstopper, it’s guaranteed to please. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/83619415.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/rice-recipes/david-tennant-s-croatian-style-cuttlefish-risotto/,David Tennant's Croatian-style cuttlefish risotto,With chilli-spiked parsley oil,4                                                                                                            ,1 hour                                                    ,"Showing off                                                    
","['1 x 1.2 kg cuttlefish , cleaned, skin and trimmings reserved (500g total meat), from sustainable sources', '1 litre quality organic chicken stock , (optional)', '1 red onion', '1 clove of garlic', '½ a bunch of fresh flat-leaf parsley , (15g)', '3 large ripe tomatoes', 'olive oil', '30 g unsalted butter', '3 anchovy fillets in oil , from sustainable sources', '1 tablespoon tomato purée', '50 ml white wine', '1 teaspoon cuttlefish ink , from sustainable sources', '300 g risotto rice', '1 fresh red chilli', '1 lemon', 'extra virgin olive oil']","['Gluten-freegf', 'Gluten-freegf']","['Dinner Party', 'Seafood', 'Pasta & risotto', 'Mains']","
                                            “David Tennant fell in love with this dish while filming in beautiful Dubrovnik back in 2004. Cooking risotto rice like this is really unusual, meaning you end up with more of a rice and seafood stew than a traditional risotto. Packed with incredible rich flavour and dark in colour, this is a treat for all the senses. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/83619410.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/fish-recipes/warm-mackerel-potato-salad/,Warm mackerel & potato salad,,4                                                                                                            ,45 minutes                                                    ,"Not too tricky                                                    
","['600 g Jersey royal potatoes', '1 bunch of spring onions', '1 bunch of fresh flat-leaf parsley', '200 g quality chorizo', '2 lemons', 'extra virgin olive oil', '4 mackerel fillets, from sustainable sources']","['Dairy-freedf', 'Gluten-freegf', 'Dairy-freedf', 'Gluten-freegf']","['Jamie Magazine', 'Alfresco', 'Mains', 'Mackerel', 'Potato', 'Chorizo']",,"https://img.jamieoliver.com/jamieoliver/recipe-database/7x4vz2C3K6rBhpYWmclLgS.jpg?tr=w-800,h-1066"
https://www.jamieoliver.com/recipes/vegetables-recipes/post-gym-super-salad/,Post-gym super salad,"Chicken, quinoa & loadsa veg",1                                                                                                            ,30 minutes                                                    ,"Not too tricky                                                    
","['60 g regular, black or red quinoa', '¼ of a small cucumber', '¼ of a small iceberg lettuce', '½ a small carrot', '½ an eating apple', '1 ripe tomato', '½-1 fresh red chilli', '2 sprigs of fresh mint', '1 small handful of baby spinach', '1 lime', '1 heaped tablespoon natural yoghurt', '1 teaspoon hot chilli sauce', '80 g leftover cooked skinless chicken breast', '½ a punnet of cress']","['Gluten-freegf', 'Gluten-freegf']","['Everyday Super Food', 'Chicken', 'Healthy chicken recipes', 'Healthy dinner ideas', 'Healthy lunch ideas', 'Healthy meals']","
                                            “Lean chicken and quinoa are excellent protein sources post-exercise, when protein promotes muscle growth by repairing damage – for optimal benefit eat within 50 minutes of exercising. ”
                                        ","https://img.jamieoliver.com/jamieoliver/recipe-database/134660571.jpg?tr=w-800,h-1066"
